dt_movimento;nu_apf;nu_contrato;no_mutuario;txt_cpf;dt_assinatura;vr_encargo_total_atraso;qt_dias_atraso;pz_amortizacao;pz_decorrido;pz_remanescente;vr_renda_familiar_comprovada;vr_garantia_inicial;dt_nascimento;co_sexo;qt_coobrigados;de_estado_civil;dsc_tipo_contrato;dt_termino_contrato;dsc_situacao_ctr;qt_prestacoes_atraso;vr_saldo_devedor_atual;vr_prestacao;co_municipio_ibge_completo;name_file
18/11/2022;60206419;472407442128;Ângela Araujo;83433208853;10/11/2015;0;0;0;120;0;220607,0;-7867233,4;13/08/1989;2;0;Casado com comunhÃ£o total de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;591615;INT039
20/08/2015;71352780;344657344487;Daniela Batista;72476099563;15/11/2016;0;0;0;120;0;220860,0;-7876335,6;26/02/2000;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-08 00:00:00.000;LIQUIDADO;0;0.0;0;120813;INT039
12/06/2019;26329839;523429114038;Vanessa Machado;40306605322;23/12/2019;0;0;0;120;0;406,0;59755,0;24/05/1988;2;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;548456;INT039
27/08/2023;25194990;323287697205;Márcia Santos;64120063238;24/12/2015;0;0;0;120;0;221113,0;-7885437,9;28/11/2000;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;0;0.0;0;286969;INT039
18/08/2018;25336607;994930161780;Rita Rodrigues;90880581143;24/10/2020;0;0;0;120;0;221366,0;-7894540,1;09/05/1996;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;66;0.0;0;616598;INT039
14/11/2024;61477715;456761009368;Aparecida Lima;68469185053;15/05/2011;0;0;0;120;0;864,0;33913,0;28/04/2004;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-12 00:00:00.000;LIQUIDADO;0;0.0;0;501422;INT039
10/04/2021;26931266;173548955486;Vera da Conceiçao;78584330666;15/08/2011;0;0;0;120;0;221619,0;-7903642,4;10/05/1986;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;864209;INT039
10/03/2020;66864096;915229675278;Terezinha Moreira;98075233910;12/07/2021;0;0;0;120;0;221872,0;-7912744,6;05/12/2006;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-05 00:00:00.000;LIQUIDADO;0;0.0;0;307485;INT039
10/04/2024;15295044;834696885509;Rosa da Costa;52448315060;14/01/2017;0;0;0;120;0;702,0;62178,0;26/11/1988;2;0;Divorciado;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-05 00:00:00.000;LIQUIDADO;0;0.0;0;310862;INT039
16/07/2025;39822814;184315337259;Jéssica de Lima;21465117664;08/09/2013;0;0;0;120;0;222125,0;-7921846,9;21/10/2003;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-30 00:00:00.000;LIQUIDADO;0;0.0;0;694380;INT039
20/06/2015;73117471;577022042135;Júlia Sousa;12665964716;19/04/2023;0;0;0;120;0;222378,0;-7930949,1;07/02/2005;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;115;0.0;0;836720;INT039
26/02/2023;99711604;117575516285;Bruna Lima;73772952571;02/01/2011;0;0;0;120;0;405,0;69025,0;18/01/1984;1;0;Divorciado;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-26 00:00:00.000;LIQUIDADO;0;0.0;0;760574;INT039
26/11/2016;35532742;732042446267;Josefa Silva;18974653729;14/11/2015;0;0;0;120;0;222631,0;-7940051,4;12/08/1991;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-05 00:00:00.000;LIQUIDADO;0;0.0;0;174051;INT039
09/03/2025;45165172;712562463243;Márcia Borges;31576128415;19/10/2022;0;0;0;120;0;222884,0;-7949153,6;25/09/1991;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-05 00:00:00.000;LIQUIDADO;0;0.0;0;674506;INT039
18/04/2019;48224615;738925715049;Bruna Ferreira;32237125956;07/06/2020;0;0;0;120;0;720,0;56036,0;19/08/1993;1;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-13 00:00:00.000;LIQUIDADO;0;0.0;0;582224;INT039
24/02/2023;64117491;129230896836;Rosângela de Araujo;83677212978;05/03/2023;0;0;0;120;0;223137,0;-7958255,9;16/10/2001;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-02 00:00:00.000;LIQUIDADO;0;0.0;0;221551;INT039
12/04/2022;60492427;325805321774;Gabriela de Lima;79251766914;15/06/2012;0;0;0;120;0;223390,0;-7967358,1;28/02/1994;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;474028;INT039
24/03/2016;79236157;347183790987;Rosa Carvalho;17474405463;26/03/2024;0;0;0;120;0;412,0;69348,0;12/10/1985;1;0;;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;78;0.0;0;921064;INT039
24/06/2019;57803481;943756536491;Vera de Souza;36122904806;08/12/2019;0;0;0;120;0;223643,0;-7976460,4;10/04/2002;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-30 00:00:00.000;LIQUIDADO;0;0.0;0;522278;INT039
28/10/2023;39892005;496296415582;Ana Rocha;12599069688;28/07/2024;0;0;0;120;0;223896,0;-7985562,6;01/08/1988;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-30 00:00:00.000;LIQUIDADO;0;0.0;0;893450;INT039
08/06/2018;31573105;951276024141;Patrícia Oliveira;12390674823;18/04/2024;0;0;0;120;0;926,0;43680,0;17/10/1986;1;0;Divorciado;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;94;0.0;0;820238;INT039
09/06/2024;27087181;466131572919;Rita Ferreira;77338912306;24/11/2023;0;0;0;120;0;224149,0;-7994664,9;11/08/1987;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-05 00:00:00.000;LIQUIDADO;0;0.0;0;452261;INT039
27/08/2015;46922961;750029956848;Vera da Silva;50724731225;13/11/2022;0;0;0;120;0;224402,0;-8003767,1;13/02/2005;2;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;154455;INT039
11/05/2018;67340642;571489526298;Sônia Fernandes;29293728697;06/05/2020;0;0;0;120;0;972,0;51501,0;19/02/1999;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;968311;INT039
12/07/2020;71185065;248549630891;Eliane Borges;12846594264;23/08/2022;0;0;0;120;0;224655,0;-8012869,4;04/09/1989;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;956224;INT039
07/09/2024;39088609;219001923117;Sônia Lima;42815779855;18/06/2017;0;0;0;120;0;224908,0;-8021971,6;17/03/1992;2;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-30 00:00:00.000;LIQUIDADO;0;0.0;0;516483;INT039
28/08/2018;98865830;506574545580;Andréia de Souza;65396173514;28/11/2021;0;0;0;120;0;607,0;53970,0;28/06/1986;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-29 00:00:00.000;LIQUIDADO;0;0.0;0;837138;INT039
28/10/2024;92428542;188622614535;Andréia Batista;70040945011;12/11/2017;0;0;0;120;0;225161,0;-8031073,9;18/08/1997;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-30 00:00:00.000;LIQUIDADO;0;0.0;0;946348;INT039
08/08/2022;82974150;430350885393;Josefa Teixeira;74303789812;21/09/2018;0;0;0;120;0;225414,0;-8040176,1;07/01/2005;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-08 00:00:00.000;LIQUIDADO;0;0.0;0;804846;INT039
17/08/2017;37348202;182009549671;Antônia da Conceiçao;72953045634;19/02/2012;0;0;0;120;0;809,0;40742,0;02/01/1996;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-14 00:00:00.000;LIQUIDADO;0;0.0;0;675329;INT039
14/06/2017;81463642;643147944817;Júlia Vieira;45591502190;05/02/2013;0;0;0;120;0;225667,0;-8049278,4;20/01/1988;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;0;0.0;0;740056;INT039
07/10/2021;40065264;723370067672;Fernanda da Costa;12524688744;11/08/2016;0;0;0;120;0;225920,0;-8058380,6;02/04/2000;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2023-07-30 00:00:00.000;LIQUIDADO;0;0.0;0;506585;INT039
28/11/2019;59123124;568607943288;Raquel Santana;97015090829;15/09/2015;0;0;0;120;0;981,0;68814,0;16/01/1994;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;214914;INT039
22/04/2017;10253413;182835078163;Renata Soares;93047652627;02/08/2025;0;0;0;120;0;226173,0;-8067482,9;20/08/1987;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-30 00:00:00.000;LIQUIDADO;0;0.0;0;123949;INT039
12/04/2016;42619724;813087751841;Lúcia Cardoso;41696380582;10/01/2017;0;0;0;120;0;226426,0;-8076585,1;19/03/1988;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-09 00:00:00.000;LIQUIDADO;103;0.0;0;404409;INT039
05/08/2018;28226292;470857107959;Simone Fernandes;35033892283;24/01/2018;0;0;0;120;0;578,0;57211,0;16/06/1986;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-30 00:00:00.000;LIQUIDADO;0;0.0;0;142580;INT039
17/06/2023;26409622;502891229996;Ângela Mendes;30883248464;04/09/2020;0;0;0;120;0;226679,0;-8085687,4;28/04/2005;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-04 00:00:00.000;LIQUIDADO;0;0.0;0;987258;INT039
21/01/2025;36513208;593344396182;Josefa Borges;32606424148;22/05/2025;0;0;0;120;0;226932,0;-8094789,6;23/12/2000;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-30 00:00:00.000;LIQUIDADO;0;0.0;0;342981;INT039
28/04/2021;91481873;264331285499;Marlene Batista;68721724308;11/02/2012;0;0;0;120;0;568,0;57719,0;15/01/1999;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-08 00:00:00.000;LIQUIDADO;0;0.0;0;857589;INT039
12/09/2021;97844363;461436617921;Amanda de Oliveira;10653154568;06/12/2018;0;0;0;120;0;227185,0;-8103891,9;27/01/2002;1;0;Separado judicialmente;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-09 00:00:00.000;LIQUIDADO;0;0.0;0;959737;INT039
16/10/2018;34517392;485153016599;Rosângela Almeida;54680105578;06/04/2025;0;0;0;120;0;227438,0;-8112994,1;25/05/1986;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-06-25 00:00:00.000;LIQUIDADO;0;0.0;0;505394;INT039
14/04/2022;38976923;163613306786;Mariana Borges;34587798861;12/04/2012;0;0;0;120;0;752,0;34083,0;27/10/1994;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-01 00:00:00.000;LIQUIDADO;0;0.0;0;627579;INT039
20/08/2017;12883735;446136170776;Fernanda da Costa;88447300851;25/02/2015;0;0;0;120;0;227691,0;-8122096,4;25/04/1994;2;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;632592;INT039
14/11/2021;85390200;676931324157;Raquel Lima;54576279415;19/02/2019;0;0;0;120;0;227944,0;-8131198,6;22/09/1996;2;0;ViÃºvo;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-04 00:00:00.000;LIQUIDADO;0;0.0;0;298991;INT039
04/10/2016;30900287;690635534772;Cláudia Rodrigues;91520931445;07/10/2025;0;0;0;120;0;401,0;39536,0;05/03/2002;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-01 00:00:00.000;LIQUIDADO;74;0.0;0;716865;INT039
19/09/2020;85815590;773191043032;Lúcia de Lima;28093730370;19/09/2024;0;0;0;120;0;228197,0;-8140300,9;16/06/2002;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-02 00:00:00.000;LIQUIDADO;0;0.0;0;714210;INT039
06/11/2024;58335466;754389509202;Fabiana Lopes;44426578228;27/06/2011;0;0;0;120;0;228450,0;-8149403,1;19/09/1994;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-01 00:00:00.000;LIQUIDADO;0;0.0;0;289960;INT039
25/05/2023;55649059;427637915577;Marlene de Araujo;70418032197;17/11/2021;0;0;0;120;0;773,0;51619,0;02/12/1990;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;638134;INT039
16/09/2020;88625070;250949900437;Antônia Ferreira;56100326456;14/06/2025;0;0;0;120;0;228703,0;-8158505,4;06/10/2000;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-14 00:00:00.000;LIQUIDADO;0;0.0;0;337803;INT039
06/05/2018;59843349;778992676513;Beatriz Nunes;91166613572;25/07/2011;0;0;0;120;0;228956,0;-8167607,6;16/02/1999;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-30 00:00:00.000;LIQUIDADO;0;0.0;0;245208;INT039
28/09/2017;38610920;488084221795;Mariana de Carvalho;70074997009;25/04/2022;0;0;0;120;0;849,0;48166,0;06/02/1987;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-07-06 00:00:00.000;LIQUIDADO;0;0.0;0;448104;INT039
18/02/2018;83644752;213995815424;Rosângela Silva;76168182348;16/08/2013;0;0;0;120;0;229209,0;-8176709,9;26/10/1994;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;71;0.0;0;261986;INT039
13/11/2024;17546402;729441061568;Francisca Souza;99028020080;03/03/2024;0;0;0;120;0;229462,0;-8185812,1;14/12/2004;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-04 00:00:00.000;LIQUIDADO;0;0.0;0;261339;INT039
20/12/2024;24642937;201424859305;Adriana Bezerra;58834698685;11/04/2023;0;0;0;120;0;460,0;64854,0;23/01/1985;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-13 00:00:00.000;LIQUIDADO;0;0.0;0;512228;INT039
21/07/2016;52877671;506879987578;Amanda de Carvalho;65334524043;28/09/2020;0;0;0;120;0;229715,0;-8194914,4;10/07/1989;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-16 00:00:00.000;LIQUIDADO;0;0.0;0;721897;INT039
12/05/2019;44586381;646648009133;Vanessa Teixeira;12747684238;03/01/2022;0;0;0;120;0;229968,0;-8204016,6;16/12/2003;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;952651;INT039
06/05/2017;86479646;904595900319;Amanda do Nascimento;29739424919;18/06/2025;0;0;0;120;0;552,0;51380,0;22/02/1999;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;104;0.0;0;558691;INT039
24/11/2015;87683149;409302227074;Amanda Lima;13314316514;10/08/2018;0;0;0;120;0;230221,0;-8213118,9;25/09/1998;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;0;0.0;0;439373;INT039
12/10/2025;95407059;229196883983;Luana da Silva;82511271683;24/06/2021;0;0;0;120;0;230474,0;-8222221,1;07/12/1990;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-26 00:00:00.000;LIQUIDADO;0;0.0;0;397734;INT039
26/03/2025;56394090;147505267833;Aline Nunes;68361224036;06/02/2014;0;0;0;120;0;646,0;57204,0;22/06/2002;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-02 00:00:00.000;LIQUIDADO;114;0.0;0;702198;INT039
04/10/2023;75619818;323560408176;Sandra de Araujo;58661817732;12/11/2021;0;0;0;120;0;230727,0;-8231323,4;03/10/2003;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-26 00:00:00.000;LIQUIDADO;0;0.0;0;744494;INT039
24/12/2015;83356092;999283152953;Jaqueline Oliveira;33797294346;23/08/2012;0;0;0;120;0;230980,0;-8240425,6;11/04/2002;2;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-26 00:00:00.000;LIQUIDADO;100;0.0;0;101352;INT039
04/04/2016;35064934;922697907269;Aline Nunes;94394266666;16/08/2021;0;0;0;120;0;446,0;67847,0;14/10/2004;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-26 00:00:00.000;LIQUIDADO;67;0.0;0;251102;INT039
18/04/2021;70604790;842716937431;Daniela Fernandes;14152903239;24/05/2023;0;0;0;120;0;231233,0;-8249527,9;15/02/2000;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-30 00:00:00.000;LIQUIDADO;0;0.0;0;794845;INT039
22/07/2021;58861203;147151714971;Luana Rodrigues;19556548398;18/03/2016;0;0;0;120;0;231486,0;-8258630,1;06/05/2005;2;0;Divorciado;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;0;0.0;0;153271;INT039
20/05/2025;24186881;106606117432;Sônia Rocha;81719152206;25/11/2020;0;0;0;120;0;878,0;59077,0;04/08/1986;1;0;Divorciado;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-04 00:00:00.000;LIQUIDADO;0;0.0;0;239675;INT039
17/11/2024;88071571;859770033573;Andréia Barbosa;71625647678;23/03/2022;0;0;0;120;0;231739,0;-8267732,4;19/02/1988;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;817385;INT039
09/01/2022;64426564;961125155934;Letícia Soares;60630912355;13/08/2023;0;0;0;120;0;231992,0;-8276834,6;22/02/2000;1;0;Divorciado;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;67;0.0;0;337289;INT039
19/08/2021;26365471;382249127272;Rosângela de Oliveira;87804641956;06/09/2015;0;0;0;120;0;599,0;69697,0;13/10/2004;2;0;Divorciado;SUBSIDIO_MENSAL_NA_PRESTACAO;2014-08-17 00:00:00.000;LIQUIDACAO_SINISTRO;0;0.0;0;483688;INT039
10/04/2021;22555077;583587392372;Vera de Oliveira;95022345436;24/04/2022;0;0;0;120;0;232245,0;-8285936,9;25/07/1985;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-04 00:00:00.000;LIQUIDADO;0;0.0;0;110101;INT039
25/08/2015;54775005;821699885071;Júlia Cardoso;89014791937;16/02/2025;0;0;0;120;0;232498,0;-8295039,1;07/09/1997;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-01 00:00:00.000;LIQUIDADO;0;0.0;0;728607;INT039
15/03/2016;81217632;546277431977;Beatriz Santos;98694911345;03/01/2015;0;0;0;120;0;712,0;65423,0;01/08/1988;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;523294;INT039
25/02/2017;93529038;361639794122;Vitória Silva;71982956239;02/01/2025;0;0;0;120;0;232751,0;-8304141,4;28/02/2004;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-13 00:00:00.000;LIQUIDADO;72;0.0;0;927537;INT039
22/02/2015;43301359;783653097357;Lúcia Marques;22925419750;17/06/2025;0;0;0;120;0;233004,0;-8313243,6;12/07/1993;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-14 00:00:00.000;LIQUIDADO;84;0.0;0;239753;INT039
04/03/2020;38472758;785146470905;Antônia Barbosa;79384567160;07/10/2016;0;0;0;120;0;598,0;41740,0;19/12/1984;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;774877;INT039
19/02/2020;64398701;111042520284;Luana Nascimento;55534777784;27/10/2017;0;0;0;120;0;233257,0;-8322345,9;16/01/1992;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-26 00:00:00.000;LIQUIDADO;107;0.0;0;649209;INT039
23/09/2025;34710368;739017324914;Márcia Silva;10467080666;07/04/2020;0;0;0;120;0;233510,0;-8331448,1;21/03/2002;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;911798;INT039
16/12/2015;56470946;627397732211;Eliane Fernandes;83446010594;27/04/2012;0;0;0;120;0;534,0;38230,0;22/03/1991;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-13 00:00:00.000;LIQUIDADO;0;0.0;0;711118;INT039
08/02/2024;89074831;358786741454;Patrícia Barbosa;77631288948;12/09/2023;0;0;0;120;0;233763,0;-8340550,4;06/10/2002;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-15 00:00:00.000;LIQUIDADO;111;0.0;0;361321;INT039
08/02/2017;11237506;757736592065;Renata Araujo;91158921293;08/09/2025;0;0;0;120;0;234016,0;-8349652,6;27/02/2000;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-04-26 00:00:00.000;LIQUIDADO;101;0.0;0;646466;INT039
16/10/2022;72683556;545481551450;Aparecida Dias;43215424553;04/08/2021;0;0;0;120;0;604,0;48706,0;02/01/1989;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-01 00:00:00.000;LIQUIDADO;0;0.0;0;189705;INT039
02/02/2018;31486204;813359145757;Camila Sousa;90970952495;02/05/2014;0;0;0;120;0;234269,0;-8358754,9;04/02/2004;1;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;805530;INT039
10/10/2020;13112148;722997280101;Sônia de Carvalho;82327588621;23/06/2019;0;0;0;120;0;234522,0;-8367857,1;26/09/1987;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-12 00:00:00.000;LIQUIDADO;0;0.0;0;246746;INT039
04/05/2019;30567586;968350362188;Rosângela Rodrigues;66756923529;24/12/2019;0;0;0;120;0;471,0;30415,0;04/05/1990;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-12 00:00:00.000;LIQUIDADO;69;0.0;0;530387;INT039
07/04/2019;10996289;398372512958;Mariana Machado;98209740956;23/12/2022;0;0;0;120;0;234775,0;-8376959,4;14/10/2000;2;0;Casado com comunhÃ£o total de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-05 00:00:00.000;LIQUIDADO;0;0.0;0;941689;INT039
26/06/2018;27796222;729712467050;Rosa Nunes;94214054175;15/11/2024;0;0;0;120;0;235028,0;-8386061,6;01/02/1990;2;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-31 00:00:00.000;LIQUIDADO;0;0.0;0;265726;INT039
15/05/2020;86962595;852654767745;Ana Martins;16089585726;26/05/2017;0;0;0;120;0;864,0;57077,0;07/02/1989;1;0;Casado com comunhÃ£o total de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-30 00:00:00.000;LIQUIDADO;0;0.0;0;267802;INT039
05/04/2018;17305743;117842886738;Luciana Batista;28762986249;08/02/2022;0;0;0;120;0;235281,0;-8395163,9;17/09/2002;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-02 00:00:00.000;LIQUIDADO;0;0.0;0;207370;INT039
06/08/2024;93810085;116862122190;Bruna Moreira;75184602581;16/04/2019;0;0;0;120;0;235534,0;-8404266,1;07/02/1985;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-07 00:00:00.000;LIQUIDADO;0;0.0;0;881361;INT039
17/02/2025;17577022;114550619661;Vera Barbosa;48111486059;27/05/2023;0;0;0;120;0;439,0;48704,0;13/10/1993;2;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-30 00:00:00.000;LIQUIDADO;0;0.0;0;114067;INT039
01/01/2021;21086035;397809586082;Ana Mendes;82899653464;09/04/2013;0;0;0;120;0;235787,0;-8413368,4;06/12/1993;1;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-30 00:00:00.000;LIQUIDADO;0;0.0;0;121310;INT039
09/11/2025;70361465;385180698331;Aline Alves;98522652589;28/03/2016;0;0;0;120;0;236040,0;-8422470,6;12/10/1995;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-30 00:00:00.000;LIQUIDADO;0;0.0;0;140911;INT039
08/01/2023;31508577;519621732683;Simone de Araujo;55120852187;18/06/2020;0;0;0;120;0;870,0;37516,0;15/01/1989;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-16 00:00:00.000;LIQUIDADO;0;0.0;0;338108;INT039
27/02/2019;43112291;572812869637;Rita Teixeira;82914691393;28/06/2017;0;0;0;120;0;236293,0;-8431572,9;18/08/2000;1;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-03-13 00:00:00.000;LIQUIDADO;0;0.0;0;432235;INT039
19/05/2020;42986254;357589777472;Sandra Martins;95655446009;02/03/2011;0;0;0;120;0;236546,0;-8440675,1;13/05/2005;1;0;Casado com comunhÃ£o parcial de bens;SUBSIDIO_MENSAL_NA_PRESTACAO;2022-05-30 00:00:00.000;LIQUIDADO;0;0.0;0;547523;INT039
07/05/2022;65385061;414977002607;Terezinha Silva;89580131877;21/05/2025;0;0;0;120;0;818,0;36395,0;14/02/1992;1;0;Solteiro;SUBSIDIO_MENSAL_NA_PRESTACAO;2013-12-16 00:00:00.000;DISTRATO;0;0.0;0;930604;INT039
